"","country_name","country_iso2","week","category","weekly_rank","show_title","season_title","cumulative_weeks_in_top_10"
"612","Japan","JP",2022-07-24,"TV",2,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",3
"613","Japan","JP",2022-07-24,"TV",3,"Itaewon Class","Itaewon Class: Season 1",52
"614","Japan","JP",2022-07-24,"TV",4,"Resident Evil","Resident Evil: Season 1",2
"615","Japan","JP",2022-07-24,"TV",5,"Alchemy of Souls","Alchemy of Souls: Part 1",5
"616","Japan","JP",2022-07-24,"TV",6,"Stranger Things","Stranger Things 4",9
"617","Japan","JP",2022-07-24,"TV",7,"SPY x FAMILY","SPY x FAMILY: Season 1",15
"618","Japan","JP",2022-07-24,"TV",8,"Crash Landing on You","Crash Landing on You: Season 1",55
"619","Japan","JP",2022-07-24,"TV",9,"Roppongi Class","Roppongi Class: Season 1",1
"620","Japan","JP",2022-07-24,"TV",10,"Café Minamdang","Café Minamdang: Season 1",1
"621","Japan","JP",2022-07-17,"Films",1,"Incantation","N/A",2
"622","Japan","JP",2022-07-17,"Films",2,"The Sea Beast","N/A",1
"623","Japan","JP",2022-07-17,"Films",3,"Kaiji: Final Game","N/A",1
"624","Japan","JP",2022-07-17,"Films",4,"Kingdom","N/A",1
"625","Japan","JP",2022-07-17,"Films",5,"Honey","N/A",1
"626","Japan","JP",2022-07-17,"Films",6,"The Cinderella Addiction","N/A",3
"627","Japan","JP",2022-07-17,"Films",7,"SP: The Motion Picture Episode VI<The Final Episode>","N/A",4
"628","Japan","JP",2022-07-17,"Films",8,"Man on a Ledge","N/A",1
"629","Japan","JP",2022-07-17,"Films",9,"The Eternal Zero","N/A",2
"630","Japan","JP",2022-07-17,"Films",10,"Minions","N/A",1
"631","Japan","JP",2022-07-17,"TV",1,"Itaewon Class","Itaewon Class: Season 1",51
"632","Japan","JP",2022-07-17,"TV",2,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",2
"633","Japan","JP",2022-07-17,"TV",3,"Alchemy of Souls","Alchemy of Souls: Part 1",4
"634","Japan","JP",2022-07-17,"TV",4,"Resident Evil","Resident Evil: Season 1",1
"635","Japan","JP",2022-07-17,"TV",5,"Stranger Things","Stranger Things 4",8
"636","Japan","JP",2022-07-17,"TV",6,"Remarriage & Desires","Remarriage & Desires: Season 1",1
"637","Japan","JP",2022-07-17,"TV",7,"Manifest","Manifest: Season 1",2
"638","Japan","JP",2022-07-17,"TV",8,"SPY x FAMILY","SPY x FAMILY: Season 1",14
"639","Japan","JP",2022-07-17,"TV",9,"Crash Landing on You","Crash Landing on You: Season 1",54
"640","Japan","JP",2022-07-17,"TV",10,"Oh My Baby","Oh My Baby: Season 1",2
"641","Japan","JP",2022-07-10,"Films",1,"The Cinderella Addiction","N/A",2
"642","Japan","JP",2022-07-10,"Films",2,"Snake Eyes: G.I. Joe Origins","N/A",2
"643","Japan","JP",2022-07-10,"Films",3,"Incantation","N/A",1
"644","Japan","JP",2022-07-10,"Films",4,"The Eternal Zero","N/A",1
"645","Japan","JP",2022-07-10,"Films",5,"Deep Blue Sea 2","N/A",2
"646","Japan","JP",2022-07-10,"Films",6,"Case 39","N/A",1
"647","Japan","JP",2022-07-10,"Films",7,"SP: The Motion Picture Episode VI<The Final Episode>","N/A",3
"648","Japan","JP",2022-07-10,"Films",8,"The Door into Summer","N/A",3
"649","Japan","JP",2022-07-10,"Films",9,"American Made","N/A",1
"650","Japan","JP",2022-07-10,"Films",10,"Dune","N/A",3
"651","Japan","JP",2022-07-10,"TV",1,"Itaewon Class","Itaewon Class: Season 1",50
"652","Japan","JP",2022-07-10,"TV",2,"Stranger Things","Stranger Things 4",7
"653","Japan","JP",2022-07-10,"TV",3,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",1
"654","Japan","JP",2022-07-10,"TV",4,"Alchemy of Souls","Alchemy of Souls: Part 1",3
"655","Japan","JP",2022-07-10,"TV",5,"Money Heist: Korea - Joint Economic Area","Money Heist: Korea - Joint Economic Area: Season 1",3
"656","Japan","JP",2022-07-10,"TV",6,"SPY x FAMILY","SPY x FAMILY: Season 1",13
"657","Japan","JP",2022-07-10,"TV",7,"Manifest","Manifest: Season 1",1
"658","Japan","JP",2022-07-10,"TV",8,"Oh My Baby","Oh My Baby: Season 1",1
"659","Japan","JP",2022-07-10,"TV",9,"Stranger Things","N/A",4
"660","Japan","JP",2022-07-10,"TV",10,"Stranger Things","Stranger Things 2",3
"661","Japan","JP",2022-07-03,"Films",1,"The Door into Summer","N/A",2
"662","Japan","JP",2022-07-03,"Films",2,"Dune","N/A",2
"663","Japan","JP",2022-07-03,"Films",3,"SP: The Motion Picture Episode VI<The Final Episode>","N/A",2
"664","Japan","JP",2022-07-03,"Films",4,"The Man from Toronto","N/A",2
"665","Japan","JP",2022-07-03,"Films",5,"SP: The Motion Picture Episode V","N/A",2
"666","Japan","JP",2022-07-03,"Films",6,"Tomorrow's Dinner Table","N/A",2
"667","Japan","JP",2022-07-03,"Films",7,"Snake Eyes: G.I. Joe Origins","N/A",1
"668","Japan","JP",2022-07-03,"Films",8,"THE FABLE: The Killer Who Doesn't Kill","N/A",5
"669","Japan","JP",2022-07-03,"Films",9,"Deep Blue Sea 2","N/A",1
"670","Japan","JP",2022-07-03,"Films",10,"The Cinderella Addiction","N/A",1
"671","Japan","JP",2022-07-03,"TV",1,"Stranger Things","Stranger Things 4",6
"672","Japan","JP",2022-07-03,"TV",2,"Money Heist: Korea - Joint Economic Area","Money Heist: Korea - Joint Economic Area: Season 1",2
"673","Japan","JP",2022-07-03,"TV",3,"SPY x FAMILY","SPY x FAMILY: Season 1",12
"674","Japan","JP",2022-07-03,"TV",4,"Alchemy of Souls","Alchemy of Souls: Part 1",2
"675","Japan","JP",2022-07-03,"TV",5,"Itaewon Class","Itaewon Class: Season 1",49
"676","Japan","JP",2022-07-03,"TV",6,"Doctor John","Doctor John: Season 1",5
"677","Japan","JP",2022-07-03,"TV",7,"Crash Landing on You","Crash Landing on You: Season 1",53
"678","Japan","JP",2022-07-03,"TV",8,"Our Blues","Our Blues: Season 1",9
"679","Japan","JP",2022-07-03,"TV",9,"SPRIGGAN","SPRIGGAN: Season 1",3
"680","Japan","JP",2022-07-03,"TV",10,"BASTARD‼ -Heavy Metal, Dark Fantasy-","BASTARD‼ -Heavy Metal, Dark Fantasy-: Season 1",1
"681","Japan","JP",2022-06-26,"Films",1,"Dune","N/A",1
"682","Japan","JP",2022-06-26,"Films",2,"Spiderhead","N/A",2
"683","Japan","JP",2022-06-26,"Films",3,"THE FABLE: The Killer Who Doesn't Kill","N/A",4
"684","Japan","JP",2022-06-26,"Films",4,"Tomorrow's Dinner Table","N/A",1
"685","Japan","JP",2022-06-26,"Films",5,"The Man from Toronto","N/A",1
"686","Japan","JP",2022-06-26,"Films",6,"First Love","N/A",2
"687","Japan","JP",2022-06-26,"Films",7,"The Door into Summer","N/A",1
"688","Japan","JP",2022-06-26,"Films",8,"SP: The Motion Picture Episode V","N/A",1
"689","Japan","JP",2022-06-26,"Films",9,"SP: The Motion Picture Episode VI<The Final Episode>","N/A",1
"690","Japan","JP",2022-06-26,"Films",10,"The Conjuring: The Devil Made Me Do It","N/A",2
"691","Japan","JP",2022-06-26,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",11
"692","Japan","JP",2022-06-26,"TV",2,"SPRIGGAN","SPRIGGAN: Season 1",2
"693","Japan","JP",2022-06-26,"TV",3,"Doctor John","Doctor John: Season 1",4
"694","Japan","JP",2022-06-26,"TV",4,"Secret Garden","Secret Garden: Season 1",2
"695","Japan","JP",2022-06-26,"TV",5,"Our Blues","Our Blues: Season 1",8
"696","Japan","JP",2022-06-26,"TV",6,"Alchemy of Souls","Alchemy of Souls: Part 1",1
"697","Japan","JP",2022-06-26,"TV",7,"Itaewon Class","Itaewon Class: Season 1",48
"698","Japan","JP",2022-06-26,"TV",8,"Stranger Things","Stranger Things 4",5
"699","Japan","JP",2022-06-26,"TV",9,"Money Heist: Korea - Joint Economic Area","Money Heist: Korea - Joint Economic Area: Season 1",1
"700","Japan","JP",2022-06-26,"TV",10,"Crash Landing on You","Crash Landing on You: Season 1",52
"701","Japan","JP",2022-06-19,"Films",1,"THE FABLE: The Killer Who Doesn't Kill","N/A",3
"702","Japan","JP",2022-06-19,"Films",2,"First Love","N/A",1
"703","Japan","JP",2022-06-19,"Films",3,"Greenland","N/A",3
"704","Japan","JP",2022-06-19,"Films",4,"Murders at the House of Death","N/A",1
"705","Japan","JP",2022-06-19,"Films",5,"The Conjuring: The Devil Made Me Do It","N/A",1
"706","Japan","JP",2022-06-19,"Films",6,"THE FABLE","N/A",6
"707","Japan","JP",2022-06-19,"Films",7,"Interceptor","N/A",3
"708","Japan","JP",2022-06-19,"Films",8,"Spiderhead","N/A",1
"709","Japan","JP",2022-06-19,"Films",9,"Ocean's 8","N/A",2
"710","Japan","JP",2022-06-19,"Films",10,"Laplace's Witch","N/A",2
"711","Japan","JP",2022-06-19,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",10
"712","Japan","JP",2022-06-19,"TV",2,"Doctor John","Doctor John: Season 1",3
"713","Japan","JP",2022-06-19,"TV",3,"Our Blues","Our Blues: Season 1",7
"714","Japan","JP",2022-06-19,"TV",4,"Stranger Things","Stranger Things 4",4
"715","Japan","JP",2022-06-19,"TV",5,"Itaewon Class","Itaewon Class: Season 1",47
"716","Japan","JP",2022-06-19,"TV",6,"Secret Garden","Secret Garden: Season 1",1
"717","Japan","JP",2022-06-19,"TV",7,"Crash Landing on You","Crash Landing on You: Season 1",51
"718","Japan","JP",2022-06-19,"TV",8,"SPRIGGAN","SPRIGGAN: Season 1",1
"719","Japan","JP",2022-06-19,"TV",9,"Stranger Things","N/A",3
"720","Japan","JP",2022-06-19,"TV",10,"Stranger Things","Stranger Things 2",2
"721","Japan","JP",2022-06-12,"Films",1,"THE FABLE: The Killer Who Doesn't Kill","N/A",2
"722","Japan","JP",2022-06-12,"Films",2,"Greenland","N/A",2
"723","Japan","JP",2022-06-12,"Films",3,"Interceptor","N/A",2
"724","Japan","JP",2022-06-12,"Films",4,"THE FABLE","N/A",5
"725","Japan","JP",2022-06-12,"Films",5,"Unreliable","N/A",2
"726","Japan","JP",2022-06-12,"Films",6,"Laplace's Witch","N/A",1
"727","Japan","JP",2022-06-12,"Films",7,"Under the Stars","N/A",2
"728","Japan","JP",2022-06-12,"Films",8,"Ocean's 8","N/A",1
"729","Japan","JP",2022-06-12,"Films",9,"Just Like Heaven","N/A",1
"730","Japan","JP",2022-06-12,"Films",10,"The Cave","N/A",1
"731","Japan","JP",2022-06-12,"TV",1,"Doctor John","Doctor John: Season 1",2
"732","Japan","JP",2022-06-12,"TV",2,"SPY x FAMILY","SPY x FAMILY: Season 1",9
"733","Japan","JP",2022-06-12,"TV",3,"Stranger Things","Stranger Things 4",3
"734","Japan","JP",2022-06-12,"TV",4,"Our Blues","Our Blues: Season 1",6
"735","Japan","JP",2022-06-12,"TV",5,"Itaewon Class","Itaewon Class: Season 1",46
"736","Japan","JP",2022-06-12,"TV",6,"Stranger Things","N/A",2
"737","Japan","JP",2022-06-12,"TV",7,"Crash Landing on You","Crash Landing on You: Season 1",50
"738","Japan","JP",2022-06-12,"TV",8,"The Way of the Househusband","The Way of the Househusband: Season 1",2
"739","Japan","JP",2022-06-12,"TV",9,"Stranger Things","Stranger Things 2",1
"740","Japan","JP",2022-06-12,"TV",10,"Green Mothers' Club","Green Mothers' Club: Season 1",6
"741","Japan","JP",2022-06-05,"Films",1,"THE FABLE: The Killer Who Doesn't Kill","N/A",1
"742","Japan","JP",2022-06-05,"Films",2,"Unreliable","N/A",1
"743","Japan","JP",2022-06-05,"Films",3,"Interceptor","N/A",1
"744","Japan","JP",2022-06-05,"Films",4,"Reminiscence","N/A",1
"745","Japan","JP",2022-06-05,"Films",5,"Double Jeopardy","N/A",1
"746","Japan","JP",2022-06-05,"Films",6,"The Game","N/A",2
"747","Japan","JP",2022-06-05,"Films",7,"Kasane","N/A",2
"748","Japan","JP",2022-06-05,"Films",8,"Greenland","N/A",1
"749","Japan","JP",2022-06-05,"Films",9,"THE FABLE","N/A",4
"750","Japan","JP",2022-06-05,"Films",10,"Under the Stars","N/A",1
"751","Japan","JP",2022-06-05,"TV",1,"Stranger Things","Stranger Things 4",2
"752","Japan","JP",2022-06-05,"TV",2,"SPY x FAMILY","SPY x FAMILY: Season 1",8
"753","Japan","JP",2022-06-05,"TV",3,"Our Blues","Our Blues: Season 1",5
"754","Japan","JP",2022-06-05,"TV",4,"Stranger Things","N/A",1
"755","Japan","JP",2022-06-05,"TV",5,"The Way of the Househusband","The Way of the Househusband: Season 1",1
"756","Japan","JP",2022-06-05,"TV",6,"Doctor John","Doctor John: Season 1",1
"757","Japan","JP",2022-06-05,"TV",7,"My Liberation Notes","My Liberation Notes: Season 1",3
"758","Japan","JP",2022-06-05,"TV",8,"Green Mothers' Club","Green Mothers' Club: Season 1",5
"759","Japan","JP",2022-06-05,"TV",9,"Itaewon Class","Itaewon Class: Season 1",45
"760","Japan","JP",2022-06-05,"TV",10,"Crash Landing on You","Crash Landing on You: Season 1",49
"761","Japan","JP",2022-05-29,"Films",1,"The Game","N/A",1
"762","Japan","JP",2022-05-29,"Films",2,"Senior Year","N/A",3
"763","Japan","JP",2022-05-29,"Films",3,"Guns Akimbo","N/A",1
"764","Japan","JP",2022-05-29,"Films",4,"Kasane","N/A",1
"765","Japan","JP",2022-05-29,"Films",5,"Those Who Wish Me Dead","N/A",2
"766","Japan","JP",2022-05-29,"Films",6,"What She Likes...","N/A",1
"767","Japan","JP",2022-05-29,"Films",7,"Paw Patrol: The Movie","N/A",4
"768","Japan","JP",2022-05-29,"Films",8,"The Shawshank Redemption","N/A",2
"769","Japan","JP",2022-05-29,"Films",9,"Crayon Shin-chan the Movie: Shrouded in Mystery! The Flowers of Tenkasu Academy","N/A",6
"770","Japan","JP",2022-05-29,"Films",10,"A Perfect Pairing","N/A",1
"771","Japan","JP",2022-05-29,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",7
"772","Japan","JP",2022-05-29,"TV",2,"Stranger Things","Stranger Things 4",1
"773","Japan","JP",2022-05-29,"TV",3,"Green Mothers' Club","Green Mothers' Club: Season 1",4
"774","Japan","JP",2022-05-29,"TV",4,"Our Blues","Our Blues: Season 1",4
"775","Japan","JP",2022-05-29,"TV",5,"Tomorrow","Tomorrow: Season 1",5
"776","Japan","JP",2022-05-29,"TV",6,"My Liberation Notes","My Liberation Notes: Season 1",2
"777","Japan","JP",2022-05-29,"TV",7,"The Good Doctor","The Good Doctor: Season 1",3
"778","Japan","JP",2022-05-29,"TV",8,"Ghost in the Shell: SAC_2045","Ghost in the Shell: SAC_2045: Season 2",1
"779","Japan","JP",2022-05-29,"TV",9,"Itaewon Class","Itaewon Class: Season 1",44
"780","Japan","JP",2022-05-29,"TV",10,"Crash Landing on You","Crash Landing on You: Season 1",48
"781","Japan","JP",2022-05-22,"Films",1,"Senior Year","N/A",2
"782","Japan","JP",2022-05-22,"Films",2,"Assassination Classroom","N/A",2
"783","Japan","JP",2022-05-22,"Films",3,"Those Who Wish Me Dead","N/A",1
"784","Japan","JP",2022-05-22,"Films",4,"Assassination Classroom: Graduation","N/A",1
"785","Japan","JP",2022-05-22,"Films",5,"Paw Patrol: The Movie","N/A",3
"786","Japan","JP",2022-05-22,"Films",6,"Crayon Shin-chan the Movie: Shrouded in Mystery! The Flowers of Tenkasu Academy","N/A",5
"787","Japan","JP",2022-05-22,"Films",7,"Bubble","N/A",4
"788","Japan","JP",2022-05-22,"Films",8,"The Shawshank Redemption","N/A",1
"789","Japan","JP",2022-05-22,"Films",9,"Cyber Hell: Exposing an Internet Horror","N/A",1
"790","Japan","JP",2022-05-22,"Films",10,"Ready Player One","N/A",2
"791","Japan","JP",2022-05-22,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",6
"792","Japan","JP",2022-05-22,"TV",2,"Green Mothers' Club","Green Mothers' Club: Season 1",3
"793","Japan","JP",2022-05-22,"TV",3,"Tomorrow","Tomorrow: Season 1",4
"794","Japan","JP",2022-05-22,"TV",4,"Our Blues","Our Blues: Season 1",3
"795","Japan","JP",2022-05-22,"TV",5,"Itaewon Class","Itaewon Class: Season 1",43
"796","Japan","JP",2022-05-22,"TV",6,"Business Proposal","Business Proposal: Season 1",12
"797","Japan","JP",2022-05-22,"TV",7,"Crash Landing on You","Crash Landing on You: Season 1",47
"798","Japan","JP",2022-05-22,"TV",8,"My Liberation Notes","My Liberation Notes: Season 1",1
"799","Japan","JP",2022-05-22,"TV",9,"Hey Handsome!!","N/A",1
"800","Japan","JP",2022-05-22,"TV",10,"The Good Doctor","The Good Doctor: Season 1",2
"801","Japan","JP",2022-05-15,"Films",1,"Paw Patrol: The Movie","N/A",2
"802","Japan","JP",2022-05-15,"Films",2,"Bubble","N/A",3
"803","Japan","JP",2022-05-15,"Films",3,"Ready Player One","N/A",1
"804","Japan","JP",2022-05-15,"Films",4,"Kong: Skull Island","N/A",1
"805","Japan","JP",2022-05-15,"Films",5,"Crayon Shin-chan the Movie: Shrouded in Mystery! The Flowers of Tenkasu Academy","N/A",4
"806","Japan","JP",2022-05-15,"Films",6,"Ghost in the Shell: SAC_2045 Sustainable War","N/A",1
"807","Japan","JP",2022-05-15,"Films",7,"Mio's Cookbook","N/A",1
"808","Japan","JP",2022-05-15,"Films",8,"The Method of Repulsing the Dove","N/A",3
"809","Japan","JP",2022-05-15,"Films",9,"Assassination Classroom","N/A",1
"810","Japan","JP",2022-05-15,"Films",10,"Senior Year","N/A",1
"811","Japan","JP",2022-05-15,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",5
"812","Japan","JP",2022-05-15,"TV",2,"Green Mothers' Club","Green Mothers' Club: Season 1",2
"813","Japan","JP",2022-05-15,"TV",3,"Business Proposal","Business Proposal: Season 1",11
"814","Japan","JP",2022-05-15,"TV",4,"Itaewon Class","Itaewon Class: Season 1",42
"815","Japan","JP",2022-05-15,"TV",5,"Tomorrow","Tomorrow: Season 1",3
"816","Japan","JP",2022-05-15,"TV",6,"Our Blues","Our Blues: Season 1",2
"817","Japan","JP",2022-05-15,"TV",7,"The Sound of Magic","The Sound of Magic: Season 1",1
"818","Japan","JP",2022-05-15,"TV",8,"Crash Landing on You","Crash Landing on You: Season 1",46
"819","Japan","JP",2022-05-15,"TV",9,"Dr. White","Dr. White: Season 1",2
"820","Japan","JP",2022-05-15,"TV",10,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",11
"821","Japan","JP",2022-05-08,"Films",1,"Bubble","N/A",2
"822","Japan","JP",2022-05-08,"Films",2,"The Method of Repulsing the Dove","N/A",2
"823","Japan","JP",2022-05-08,"Films",3,"Crayon Shin-chan the Movie: Shrouded in Mystery! The Flowers of Tenkasu Academy","N/A",3
"824","Japan","JP",2022-05-08,"Films",4,"The Suicide Squad (Dubbed Version)","N/A",2
"825","Japan","JP",2022-05-08,"Films",5,"Paw Patrol: The Movie","N/A",1
"826","Japan","JP",2022-05-08,"Films",6,"As Above, So Below","N/A",1
"827","Japan","JP",2022-05-08,"Films",7,"The Interpreter","N/A",1
"828","Japan","JP",2022-05-08,"Films",8,"Space Jam: A New Legacy","N/A",1
"829","Japan","JP",2022-05-08,"Films",9,"AI Amok","N/A",2
"830","Japan","JP",2022-05-08,"Films",10,"The Suicide Squad","N/A",2
"831","Japan","JP",2022-05-08,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",4
"832","Japan","JP",2022-05-08,"TV",2,"Business Proposal","Business Proposal: Season 1",10
"833","Japan","JP",2022-05-08,"TV",3,"Crash Landing on You","Crash Landing on You: Season 1",45
"834","Japan","JP",2022-05-08,"TV",4,"Dr. White","Dr. White: Season 1",1
"835","Japan","JP",2022-05-08,"TV",5,"Itaewon Class","Itaewon Class: Season 1",41
"836","Japan","JP",2022-05-08,"TV",6,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",8
"837","Japan","JP",2022-05-08,"TV",7,"Green Mothers' Club","Green Mothers' Club: Season 1",1
"838","Japan","JP",2022-05-08,"TV",8,"Tomorrow","Tomorrow: Season 1",2
"839","Japan","JP",2022-05-08,"TV",9,"Our Blues","Our Blues: Season 1",1
"840","Japan","JP",2022-05-08,"TV",10,"Rettou Seiha (Tentative)","Rettou Seiha (Tentative): Season 1",1
"841","Japan","JP",2022-05-01,"Films",1,"Crayon Shin-chan the Movie: Shrouded in Mystery! The Flowers of Tenkasu Academy","N/A",2
"842","Japan","JP",2022-05-01,"Films",2,"The Method of Repulsing the Dove","N/A",1
"843","Japan","JP",2022-05-01,"Films",3,"Bubble","N/A",1
"844","Japan","JP",2022-05-01,"Films",4,"The Suicide Squad","N/A",1
"845","Japan","JP",2022-05-01,"Films",5,"The Suicide Squad (Dubbed Version)","N/A",1
"846","Japan","JP",2022-05-01,"Films",6,"Violet Evergarden the Movie","N/A",3
"847","Japan","JP",2022-05-01,"Films",7,"365 Days: This Day","N/A",1
"848","Japan","JP",2022-05-01,"Films",8,"AI Amok","N/A",1
"849","Japan","JP",2022-05-01,"Films",9,"Fantastic Beasts: The Crimes of Grindelwald","N/A",7
"850","Japan","JP",2022-05-01,"Films",10,"Love Like the Falling Petals","N/A",6
"851","Japan","JP",2022-05-01,"TV",1,"SPY x FAMILY","SPY x FAMILY: Season 1",3
"852","Japan","JP",2022-05-01,"TV",2,"Business Proposal","Business Proposal: Season 1",9
"853","Japan","JP",2022-05-01,"TV",3,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",7
"854","Japan","JP",2022-05-01,"TV",4,"Crash Landing on You","Crash Landing on You: Season 1",44
"855","Japan","JP",2022-05-01,"TV",5,"Itaewon Class","Itaewon Class: Season 1",40
"856","Japan","JP",2022-05-01,"TV",6,"He's Expecting","He's Expecting: Season 1",2
"857","Japan","JP",2022-05-01,"TV",7,"Forecasting Love and Weather","Forecasting Love and Weather: Season 1",11
"858","Japan","JP",2022-05-01,"TV",8,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",10
"859","Japan","JP",2022-05-01,"TV",9,"Thirty-Nine","Thirty-Nine: Season 1",11
"860","Japan","JP",2022-05-01,"TV",10,"Tomorrow","Tomorrow: Season 1",1
"861","Japan","JP",2022-04-24,"Films",1,"Crayon Shin-chan the Movie: Shrouded in Mystery! The Flowers of Tenkasu Academy","N/A",1
"862","Japan","JP",2022-04-24,"Films",2,"Violet Evergarden the Movie","N/A",2
"863","Japan","JP",2022-04-24,"Films",3,"Choose or Die","N/A",2
"864","Japan","JP",2022-04-24,"Films",4,"Hero","N/A",1
"865","Japan","JP",2022-04-24,"Films",5,"Fantastic Beasts: The Crimes of Grindelwald","N/A",6
"866","Japan","JP",2022-04-24,"Films",6,"Hero (2015)","N/A",1
"867","Japan","JP",2022-04-24,"Films",7,"Yaksha: Ruthless Operations","N/A",3
"868","Japan","JP",2022-04-24,"Films",8,"Love Like the Falling Petals","N/A",5
"869","Japan","JP",2022-04-24,"Films",9,"Fantastic Beasts and Where To Find Them","N/A",5
"870","Japan","JP",2022-04-24,"Films",10,"Hello World","N/A",1
"871","Japan","JP",2022-04-24,"TV",1,"Business Proposal","Business Proposal: Season 1",8
"872","Japan","JP",2022-04-24,"TV",2,"SPY x FAMILY","SPY x FAMILY: Season 1",2
"873","Japan","JP",2022-04-24,"TV",3,"Forecasting Love and Weather","Forecasting Love and Weather: Season 1",10
"874","Japan","JP",2022-04-24,"TV",4,"Thirty-Nine","Thirty-Nine: Season 1",10
"875","Japan","JP",2022-04-24,"TV",5,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",9
"876","Japan","JP",2022-04-24,"TV",6,"Crash Landing on You","Crash Landing on You: Season 1",43
"877","Japan","JP",2022-04-24,"TV",7,"The Rising of the Shield Hero","The Rising of the Shield Hero: Season 1",2
"878","Japan","JP",2022-04-24,"TV",8,"He's Expecting","He's Expecting: Season 1",1
"879","Japan","JP",2022-04-24,"TV",9,"Extraordinary You","Extraordinary You: Season 1",3
"880","Japan","JP",2022-04-24,"TV",10,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",6
"881","Japan","JP",2022-04-17,"Films",1,"Violet Evergarden the Movie","N/A",1
"882","Japan","JP",2022-04-17,"Films",2,"Yaksha: Ruthless Operations","N/A",2
"883","Japan","JP",2022-04-17,"Films",3,"Fantastic Beasts: The Crimes of Grindelwald","N/A",5
"884","Japan","JP",2022-04-17,"Films",4,"Love Like the Falling Petals","N/A",4
"885","Japan","JP",2022-04-17,"Films",5,"Fantastic Beasts and Where To Find Them","N/A",4
"886","Japan","JP",2022-04-17,"Films",6,"The In Between","N/A",1
"887","Japan","JP",2022-04-17,"Films",7,"Sniper: Assassin's End","N/A",2
"888","Japan","JP",2022-04-17,"Films",8,"Choose or Die","N/A",1
"889","Japan","JP",2022-04-17,"Films",9,"Midway","N/A",3
"890","Japan","JP",2022-04-17,"Films",10,"Kuroko's Basketball: Last Game","N/A",3
"891","Japan","JP",2022-04-17,"TV",1,"Business Proposal","Business Proposal: Season 1",7
"892","Japan","JP",2022-04-17,"TV",2,"Forecasting Love and Weather","Forecasting Love and Weather: Season 1",9
"893","Japan","JP",2022-04-17,"TV",3,"Thirty-Nine","Thirty-Nine: Season 1",9
"894","Japan","JP",2022-04-17,"TV",4,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",8
"895","Japan","JP",2022-04-17,"TV",5,"Extraordinary You","Extraordinary You: Season 1",2
"896","Japan","JP",2022-04-17,"TV",6,"SPY x FAMILY","SPY x FAMILY: Season 1",1
"897","Japan","JP",2022-04-17,"TV",7,"Crash Landing on You","Crash Landing on You: Season 1",42
"898","Japan","JP",2022-04-17,"TV",8,"The Rising of the Shield Hero","The Rising of the Shield Hero: Season 1",1
"899","Japan","JP",2022-04-17,"TV",9,"Itaewon Class","Itaewon Class: Season 1",39
"900","Japan","JP",2022-04-17,"TV",10,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",5
"901","Japan","JP",2022-04-10,"Films",1,"Love Like the Falling Petals","N/A",3
"902","Japan","JP",2022-04-10,"Films",2,"Fantastic Beasts: The Crimes of Grindelwald","N/A",4
"903","Japan","JP",2022-04-10,"Films",3,"Kuroko's Basketball: Last Game","N/A",2
"904","Japan","JP",2022-04-10,"Films",4,"Midway","N/A",2
"905","Japan","JP",2022-04-10,"Films",5,"Resident Evil: The Final Chapter","N/A",1
"906","Japan","JP",2022-04-10,"Films",6,"Yaksha: Ruthless Operations","N/A",1
"907","Japan","JP",2022-04-10,"Films",7,"Sniper: Assassin's End","N/A",1
"908","Japan","JP",2022-04-10,"Films",8,"Fantastic Beasts and Where To Find Them","N/A",3
"909","Japan","JP",2022-04-10,"Films",9,"The Town of Headcounts","N/A",1
"910","Japan","JP",2022-04-10,"Films",10,"Sing","N/A",7
"911","Japan","JP",2022-04-10,"TV",1,"Business Proposal","Business Proposal: Season 1",6
"912","Japan","JP",2022-04-10,"TV",2,"Forecasting Love and Weather","Forecasting Love and Weather: Season 1",8
"913","Japan","JP",2022-04-10,"TV",3,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",7
"914","Japan","JP",2022-04-10,"TV",4,"Thirty-Nine","Thirty-Nine: Season 1",8
"915","Japan","JP",2022-04-10,"TV",5,"Crash Landing on You","Crash Landing on You: Season 1",41
"916","Japan","JP",2022-04-10,"TV",6,"Thermae Romae Novae","Thermae Romae Novae: Season 1",2
"917","Japan","JP",2022-04-10,"TV",7,"Itaewon Class","Itaewon Class: Season 1",38
