"","country_name","country_iso2","week","category","weekly_rank","show_title","season_title","cumulative_weeks_in_top_10"
"632","South Korea","KR",2022-07-17,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",4
"633","South Korea","KR",2022-07-17,"TV",3,"Remarriage & Desires","Remarriage & Desires: Season 1",1
"634","South Korea","KR",2022-07-17,"TV",4,"Café Minamdang","Café Minamdang: Season 1",3
"635","South Korea","KR",2022-07-17,"TV",5,"Money Heist: Korea - Joint Economic Area","Money Heist: Korea - Joint Economic Area: Season 1",4
"636","South Korea","KR",2022-07-17,"TV",6,"My Liberation Notes","My Liberation Notes: Season 1",14
"637","South Korea","KR",2022-07-17,"TV",7,"Love After Divorce","Love After Divorce: Season 3",2
"638","South Korea","KR",2022-07-17,"TV",8,"Change Days","Change Days: Season 2",6
"639","South Korea","KR",2022-07-17,"TV",9,"Our Blues","Our Blues: Season 1",14
"640","South Korea","KR",2022-07-17,"TV",10,"I am Solo","I am Solo: Part 9 - Part 12",1
"641","South Korea","KR",2022-07-10,"Films",1,"In Our Prime","N/A",3
"642","South Korea","KR",2022-07-10,"Films",2,"Sing 2","N/A",2
"643","South Korea","KR",2022-07-10,"Films",3,"King of Prison 2: The Prison War","N/A",2
"644","South Korea","KR",2022-07-10,"Films",4,"RRR (Hindi)","N/A",3
"645","South Korea","KR",2022-07-10,"Films",5,"The Legend of Tarzan","N/A",1
"646","South Korea","KR",2022-07-10,"Films",6,"Piggy Back","N/A",1
"647","South Korea","KR",2022-07-10,"Films",7,"Lara Croft Tomb Raider: The Cradle of Life","N/A",2
"648","South Korea","KR",2022-07-10,"Films",8,"Mystic River","N/A",1
"649","South Korea","KR",2022-07-10,"Films",9,"The Sea Beast","N/A",1
"650","South Korea","KR",2022-07-10,"Films",10,"Beast","N/A",1
"651","South Korea","KR",2022-07-10,"TV",1,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",2
"652","South Korea","KR",2022-07-10,"TV",2,"Alchemy of Souls","Alchemy of Souls: Part 1",3
"653","South Korea","KR",2022-07-10,"TV",3,"Money Heist: Korea - Joint Economic Area","Money Heist: Korea - Joint Economic Area: Season 1",3
"654","South Korea","KR",2022-07-10,"TV",4,"Café Minamdang","Café Minamdang: Season 1",2
"655","South Korea","KR",2022-07-10,"TV",5,"Stranger Things","Stranger Things 4",6
"656","South Korea","KR",2022-07-10,"TV",6,"Our Blues","Our Blues: Season 1",13
"657","South Korea","KR",2022-07-10,"TV",7,"My Liberation Notes","My Liberation Notes: Season 1",13
"658","South Korea","KR",2022-07-10,"TV",8,"Change Days","Change Days: Season 2",5
"659","South Korea","KR",2022-07-10,"TV",9,"Love After Divorce","Love After Divorce: Season 3",1
"660","South Korea","KR",2022-07-10,"TV",10,"Never Give Up","N/A",9
"661","South Korea","KR",2022-07-03,"Films",1,"In Our Prime","N/A",2
"662","South Korea","KR",2022-07-03,"Films",2,"RRR (Hindi)","N/A",2
"663","South Korea","KR",2022-07-03,"Films",3,"King of Prison 2: The Prison War","N/A",1
"664","South Korea","KR",2022-07-03,"Films",4,"The Man from Toronto","N/A",1
"665","South Korea","KR",2022-07-03,"Films",5,"Lara Croft Tomb Raider: The Cradle of Life","N/A",1
"666","South Korea","KR",2022-07-03,"Films",6,"The Girl on a Bulldozer","N/A",3
"667","South Korea","KR",2022-07-03,"Films",7,"Sing 2","N/A",1
"668","South Korea","KR",2022-07-03,"Films",8,"Love & Gelato","N/A",1
"669","South Korea","KR",2022-07-03,"Films",9,"The Nun","N/A",1
"670","South Korea","KR",2022-07-03,"Films",10,"Deadlock","N/A",2
"671","South Korea","KR",2022-07-03,"TV",1,"Money Heist: Korea - Joint Economic Area","Money Heist: Korea - Joint Economic Area: Season 1",2
"672","South Korea","KR",2022-07-03,"TV",2,"Extraordinary Attorney Woo","Extraordinary Attorney Woo: Season 1",1
"673","South Korea","KR",2022-07-03,"TV",3,"Alchemy of Souls","Alchemy of Souls: Part 1",2
"674","South Korea","KR",2022-07-03,"TV",4,"My Liberation Notes","My Liberation Notes: Season 1",12
"675","South Korea","KR",2022-07-03,"TV",5,"Our Blues","Our Blues: Season 1",12
"676","South Korea","KR",2022-07-03,"TV",6,"Stranger Things","Stranger Things 4",5
"677","South Korea","KR",2022-07-03,"TV",7,"Never Give Up","N/A",8
"678","South Korea","KR",2022-07-03,"TV",8,"Café Minamdang","Café Minamdang: Season 1",1
"679","South Korea","KR",2022-07-03,"TV",9,"Change Days","Change Days: Season 2",4
"680","South Korea","KR",2022-07-03,"TV",10,"Love Again","Love Again: Season 2",11
"681","South Korea","KR",2022-06-26,"Films",1,"In Our Prime","N/A",1
"682","South Korea","KR",2022-06-26,"Films",2,"The Girl on a Bulldozer","N/A",2
"683","South Korea","KR",2022-06-26,"Films",3,"Spiderhead","N/A",2
"684","South Korea","KR",2022-06-26,"Films",4,"Deadlock","N/A",1
"685","South Korea","KR",2022-06-26,"Films",5,"RRR (Hindi)","N/A",1
"686","South Korea","KR",2022-06-26,"Films",6,"Interceptor","N/A",4
"687","South Korea","KR",2022-06-26,"Films",7,"The Mayor","N/A",2
"688","South Korea","KR",2022-06-26,"Films",8,"The Hitman's Wife's Bodyguard","N/A",4
"689","South Korea","KR",2022-06-26,"Films",9,"47 Metres Down","N/A",1
"690","South Korea","KR",2022-06-26,"Films",10,"The Wrath of God","N/A",1
"691","South Korea","KR",2022-06-26,"TV",1,"Money Heist: Korea - Joint Economic Area","Money Heist: Korea - Joint Economic Area: Season 1",1
"692","South Korea","KR",2022-06-26,"TV",2,"Our Blues","Our Blues: Season 1",11
"693","South Korea","KR",2022-06-26,"TV",3,"My Liberation Notes","My Liberation Notes: Season 1",11
"694","South Korea","KR",2022-06-26,"TV",4,"Alchemy of Souls","Alchemy of Souls: Part 1",1
"695","South Korea","KR",2022-06-26,"TV",5,"Never Give Up","N/A",7
"696","South Korea","KR",2022-06-26,"TV",6,"I am Solo","I am Solo: Part 5 - Part 8",22
"697","South Korea","KR",2022-06-26,"TV",7,"Change Days","Change Days: Season 2",3
"698","South Korea","KR",2022-06-26,"TV",8,"When My Love Blooms","When My Love Blooms: Season 1",1
"699","South Korea","KR",2022-06-26,"TV",9,"Love Again","Love Again: Season 2",10
"700","South Korea","KR",2022-06-26,"TV",10,"Jujutsu Kaisen","Jujutsu Kaisen: Season 1",2
"701","South Korea","KR",2022-06-19,"Films",1,"The Girl on a Bulldozer","N/A",1
"702","South Korea","KR",2022-06-19,"Films",2,"Interceptor","N/A",3
"703","South Korea","KR",2022-06-19,"Films",3,"Hustle","N/A",2
"704","South Korea","KR",2022-06-19,"Films",4,"Ghostbusters: Afterlife","N/A",1
"705","South Korea","KR",2022-06-19,"Films",5,"Spiderhead","N/A",1
"706","South Korea","KR",2022-06-19,"Films",6,"Wrath of Man","N/A",3
"707","South Korea","KR",2022-06-19,"Films",7,"The Mayor","N/A",1
"708","South Korea","KR",2022-06-19,"Films",8,"The Hitman's Wife's Bodyguard","N/A",3
"709","South Korea","KR",2022-06-19,"Films",9,"Centauro","N/A",1
"710","South Korea","KR",2022-06-19,"Films",10,"The Hitman’s Bodyguard","N/A",3
"711","South Korea","KR",2022-06-19,"TV",1,"Our Blues","Our Blues: Season 1",10
"712","South Korea","KR",2022-06-19,"TV",2,"My Liberation Notes","My Liberation Notes: Season 1",10
"713","South Korea","KR",2022-06-19,"TV",3,"Never Give Up","N/A",6
"714","South Korea","KR",2022-06-19,"TV",4,"I am Solo","I am Solo: Part 5 - Part 8",21
"715","South Korea","KR",2022-06-19,"TV",5,"Jujutsu Kaisen","Jujutsu Kaisen: Season 1",1
"716","South Korea","KR",2022-06-19,"TV",6,"Stranger Things","Stranger Things 4",4
"717","South Korea","KR",2022-06-19,"TV",7,"Change Days","Change Days: Season 2",2
"718","South Korea","KR",2022-06-19,"TV",8,"Welcome to Wedding Hell","Welcome to Wedding Hell: Season 1",2
"719","South Korea","KR",2022-06-19,"TV",9,"Love Again","Love Again: Season 2",9
"720","South Korea","KR",2022-06-19,"TV",10,"My Mister","My Mister: Season 1",8
"721","South Korea","KR",2022-06-12,"Films",1,"Interceptor","N/A",2
"722","South Korea","KR",2022-06-12,"Films",2,"Wrath of Man","N/A",2
"723","South Korea","KR",2022-06-12,"Films",3,"The Hitman's Wife's Bodyguard","N/A",2
"724","South Korea","KR",2022-06-12,"Films",4,"The Meg","N/A",2
"725","South Korea","KR",2022-06-12,"Films",5,"Hustle","N/A",1
"726","South Korea","KR",2022-06-12,"Films",6,"The Hitman’s Bodyguard","N/A",2
"727","South Korea","KR",2022-06-12,"Films",7,"Justice League","N/A",1
"728","South Korea","KR",2022-06-12,"Films",8,"The Last Castle","N/A",1
"729","South Korea","KR",2022-06-12,"Films",9,"Spiritwalker","N/A",3
"730","South Korea","KR",2022-06-12,"Films",10,"Law Abiding Citizen","N/A",2
"731","South Korea","KR",2022-06-12,"TV",1,"Our Blues","Our Blues: Season 1",9
"732","South Korea","KR",2022-06-12,"TV",2,"My Liberation Notes","My Liberation Notes: Season 1",9
"733","South Korea","KR",2022-06-12,"TV",3,"Never Give Up","N/A",5
"734","South Korea","KR",2022-06-12,"TV",4,"Stranger Things","Stranger Things 4",3
"735","South Korea","KR",2022-06-12,"TV",5,"I am Solo","I am Solo: Part 5 - Part 8",20
"736","South Korea","KR",2022-06-12,"TV",6,"Love Again","Love Again: Season 2",8
"737","South Korea","KR",2022-06-12,"TV",7,"Change Days","Change Days: Season 2",1
"738","South Korea","KR",2022-06-12,"TV",8,"My Mister","My Mister: Season 1",7
"739","South Korea","KR",2022-06-12,"TV",9,"Welcome to Wedding Hell","Welcome to Wedding Hell: Season 1",1
"740","South Korea","KR",2022-06-12,"TV",10,"Stranger Things","N/A",2
"741","South Korea","KR",2022-06-05,"Films",1,"Wrath of Man","N/A",1
"742","South Korea","KR",2022-06-05,"Films",2,"The Hitman's Wife's Bodyguard","N/A",1
"743","South Korea","KR",2022-06-05,"Films",3,"Spiritwalker","N/A",2
"744","South Korea","KR",2022-06-05,"Films",4,"The Hitman’s Bodyguard","N/A",1
"745","South Korea","KR",2022-06-05,"Films",5,"Interceptor","N/A",1
"746","South Korea","KR",2022-06-05,"Films",6,"The Meg","N/A",1
"747","South Korea","KR",2022-06-05,"Films",7,"Gangubai Kathiawadi","N/A",2
"748","South Korea","KR",2022-06-05,"Films",8,"Rampage","N/A",1
"749","South Korea","KR",2022-06-05,"Films",9,"The Book of Fish","N/A",2
"750","South Korea","KR",2022-06-05,"Films",10,"Law Abiding Citizen","N/A",1
"751","South Korea","KR",2022-06-05,"TV",1,"My Liberation Notes","My Liberation Notes: Season 1",8
"752","South Korea","KR",2022-06-05,"TV",2,"Our Blues","Our Blues: Season 1",8
"753","South Korea","KR",2022-06-05,"TV",3,"Stranger Things","Stranger Things 4",2
"754","South Korea","KR",2022-06-05,"TV",4,"Never Give Up","N/A",4
"755","South Korea","KR",2022-06-05,"TV",5,"I am Solo","I am Solo: Part 5 - Part 8",19
"756","South Korea","KR",2022-06-05,"TV",6,"Green Mothers' Club","Green Mothers' Club: Season 1",8
"757","South Korea","KR",2022-06-05,"TV",7,"Love Again","Love Again: Season 2",7
"758","South Korea","KR",2022-06-05,"TV",8,"Stranger Things","N/A",1
"759","South Korea","KR",2022-06-05,"TV",9,"Tomorrow","Tomorrow: Season 1",9
"760","South Korea","KR",2022-06-05,"TV",10,"Doomed Marriage","Doomed Marriage 2022",1
"761","South Korea","KR",2022-05-29,"Films",1,"Spiritwalker","N/A",1
"762","South Korea","KR",2022-05-29,"Films",2,"Cyber Hell: Exposing an Internet Horror","N/A",2
"763","South Korea","KR",2022-05-29,"Films",3,"Gangubai Kathiawadi","N/A",1
"764","South Korea","KR",2022-05-29,"Films",4,"The Book of Fish","N/A",1
"765","South Korea","KR",2022-05-29,"Films",5,"The Gangster, The Cop, The Devil","N/A",2
"766","South Korea","KR",2022-05-29,"Films",6,"Senior Year","N/A",3
"767","South Korea","KR",2022-05-29,"Films",7,"Yaksha: Ruthless Operations","N/A",8
"768","South Korea","KR",2022-05-29,"Films",8,"High & Low The Worst","N/A",1
"769","South Korea","KR",2022-05-29,"Films",9,"Toscana","N/A",2
"770","South Korea","KR",2022-05-29,"Films",10,"A Perfect Pairing","N/A",2
"771","South Korea","KR",2022-05-29,"TV",1,"My Liberation Notes","My Liberation Notes: Season 1",7
"772","South Korea","KR",2022-05-29,"TV",2,"Our Blues","Our Blues: Season 1",7
"773","South Korea","KR",2022-05-29,"TV",3,"Green Mothers' Club","Green Mothers' Club: Season 1",7
"774","South Korea","KR",2022-05-29,"TV",4,"Stranger Things","Stranger Things 4",1
"775","South Korea","KR",2022-05-29,"TV",5,"Never Give Up","N/A",3
"776","South Korea","KR",2022-05-29,"TV",6,"Tomorrow","Tomorrow: Season 1",8
"777","South Korea","KR",2022-05-29,"TV",7,"I am Solo","I am Solo: Part 5 - Part 8",18
"778","South Korea","KR",2022-05-29,"TV",8,"Love Again","Love Again: Season 2",6
"779","South Korea","KR",2022-05-29,"TV",9,"The Iron Squad","The Iron Squad: Season 2",10
"780","South Korea","KR",2022-05-29,"TV",10,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",15
"781","South Korea","KR",2022-05-22,"Films",1,"Cyber Hell: Exposing an Internet Horror","N/A",1
"782","South Korea","KR",2022-05-22,"Films",2,"Senior Year","N/A",2
"783","South Korea","KR",2022-05-22,"Films",3,"Yaksha: Ruthless Operations","N/A",7
"784","South Korea","KR",2022-05-22,"Films",4,"Venom: Let There Be Carnage","N/A",4
"785","South Korea","KR",2022-05-22,"Films",5,"The Gangster, The Cop, The Devil","N/A",1
"786","South Korea","KR",2022-05-22,"Films",6,"The Takedown","N/A",2
"787","South Korea","KR",2022-05-22,"Films",7,"The Prison","N/A",2
"788","South Korea","KR",2022-05-22,"Films",8,"Toscana","N/A",1
"789","South Korea","KR",2022-05-22,"Films",9,"A Perfect Pairing","N/A",1
"790","South Korea","KR",2022-05-22,"Films",10,"365 Days: This Day","N/A",4
"791","South Korea","KR",2022-05-22,"TV",1,"Our Blues","Our Blues: Season 1",6
"792","South Korea","KR",2022-05-22,"TV",2,"My Liberation Notes","My Liberation Notes: Season 1",6
"793","South Korea","KR",2022-05-22,"TV",3,"Green Mothers' Club","Green Mothers' Club: Season 1",6
"794","South Korea","KR",2022-05-22,"TV",4,"Tomorrow","Tomorrow: Season 1",7
"795","South Korea","KR",2022-05-22,"TV",5,"Never Give Up","N/A",2
"796","South Korea","KR",2022-05-22,"TV",6,"Love Again","Love Again: Season 2",5
"797","South Korea","KR",2022-05-22,"TV",7,"I am Solo","I am Solo: Part 5 - Part 8",17
"798","South Korea","KR",2022-05-22,"TV",8,"The Sound of Magic","The Sound of Magic: Season 1",3
"799","South Korea","KR",2022-05-22,"TV",9,"The Iron Squad","The Iron Squad: Season 2",9
"800","South Korea","KR",2022-05-22,"TV",10,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",14
"801","South Korea","KR",2022-05-15,"Films",1,"The Takedown","N/A",1
"802","South Korea","KR",2022-05-15,"Films",2,"Venom: Let There Be Carnage","N/A",3
"803","South Korea","KR",2022-05-15,"Films",3,"Yaksha: Ruthless Operations","N/A",6
"804","South Korea","KR",2022-05-15,"Films",4,"The Deep End of the Ocean","N/A",2
"805","South Korea","KR",2022-05-15,"Films",5,"365 Days: This Day","N/A",3
"806","South Korea","KR",2022-05-15,"Films",6,"The Prison","N/A",1
"807","South Korea","KR",2022-05-15,"Films",7,"Senior Year","N/A",1
"808","South Korea","KR",2022-05-15,"Films",8,"F9: The Fast Saga","N/A",6
"809","South Korea","KR",2022-05-15,"Films",9,"The Interpreter","N/A",2
"810","South Korea","KR",2022-05-15,"Films",10,"Cape Fear","N/A",1
"811","South Korea","KR",2022-05-15,"TV",1,"Our Blues","Our Blues: Season 1",5
"812","South Korea","KR",2022-05-15,"TV",2,"My Liberation Notes","My Liberation Notes: Season 1",5
"813","South Korea","KR",2022-05-15,"TV",3,"Green Mothers' Club","Green Mothers' Club: Season 1",5
"814","South Korea","KR",2022-05-15,"TV",4,"The Sound of Magic","The Sound of Magic: Season 1",2
"815","South Korea","KR",2022-05-15,"TV",5,"Tomorrow","Tomorrow: Season 1",6
"816","South Korea","KR",2022-05-15,"TV",6,"I am Solo","I am Solo: Part 5 - Part 8",16
"817","South Korea","KR",2022-05-15,"TV",7,"Love Again","Love Again: Season 2",4
"818","South Korea","KR",2022-05-15,"TV",8,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",13
"819","South Korea","KR",2022-05-15,"TV",9,"The Iron Squad","The Iron Squad: Season 2",8
"820","South Korea","KR",2022-05-15,"TV",10,"Never Give Up","N/A",1
"821","South Korea","KR",2022-05-08,"Films",1,"Venom: Let There Be Carnage","N/A",2
"822","South Korea","KR",2022-05-08,"Films",2,"Yaksha: Ruthless Operations","N/A",5
"823","South Korea","KR",2022-05-08,"Films",3,"365 Days: This Day","N/A",2
"824","South Korea","KR",2022-05-08,"Films",4,"The Interpreter","N/A",1
"825","South Korea","KR",2022-05-08,"Films",5,"The Deep End of the Ocean","N/A",1
"826","South Korea","KR",2022-05-08,"Films",6,"Silverton Siege","N/A",2
"827","South Korea","KR",2022-05-08,"Films",7,"Bubble","N/A",2
"828","South Korea","KR",2022-05-08,"Films",8,"F9: The Fast Saga","N/A",5
"829","South Korea","KR",2022-05-08,"Films",9,"Venom","N/A",4
"830","South Korea","KR",2022-05-08,"Films",10,"Sleepers","N/A",1
"831","South Korea","KR",2022-05-08,"TV",1,"Our Blues","Our Blues: Season 1",4
"832","South Korea","KR",2022-05-08,"TV",2,"My Liberation Notes","My Liberation Notes: Season 1",4
"833","South Korea","KR",2022-05-08,"TV",3,"Green Mothers' Club","Green Mothers' Club: Season 1",4
"834","South Korea","KR",2022-05-08,"TV",4,"Tomorrow","Tomorrow: Season 1",5
"835","South Korea","KR",2022-05-08,"TV",5,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",10
"836","South Korea","KR",2022-05-08,"TV",6,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",12
"837","South Korea","KR",2022-05-08,"TV",7,"I am Solo","I am Solo: Part 5 - Part 8",15
"838","South Korea","KR",2022-05-08,"TV",8,"The Sound of Magic","The Sound of Magic: Season 1",1
"839","South Korea","KR",2022-05-08,"TV",9,"Love Again","Love Again: Season 2",3
"840","South Korea","KR",2022-05-08,"TV",10,"Business Proposal","Business Proposal: Season 1",10
"841","South Korea","KR",2022-05-01,"Films",1,"Venom: Let There Be Carnage","N/A",1
"842","South Korea","KR",2022-05-01,"Films",2,"365 Days: This Day","N/A",1
"843","South Korea","KR",2022-05-01,"Films",3,"Yaksha: Ruthless Operations","N/A",4
"844","South Korea","KR",2022-05-01,"Films",4,"F9: The Fast Saga","N/A",4
"845","South Korea","KR",2022-05-01,"Films",5,"Silverton Siege","N/A",1
"846","South Korea","KR",2022-05-01,"Films",6,"Furioza","N/A",2
"847","South Korea","KR",2022-05-01,"Films",7,"No Mercy","N/A",2
"848","South Korea","KR",2022-05-01,"Films",8,"Old","N/A",4
"849","South Korea","KR",2022-05-01,"Films",9,"Bubble","N/A",1
"850","South Korea","KR",2022-05-01,"Films",10,"Nobody","N/A",4
"851","South Korea","KR",2022-05-01,"TV",1,"Our Blues","Our Blues: Season 1",3
"852","South Korea","KR",2022-05-01,"TV",2,"My Liberation Notes","My Liberation Notes: Season 1",3
"853","South Korea","KR",2022-05-01,"TV",3,"Green Mothers' Club","Green Mothers' Club: Season 1",3
"854","South Korea","KR",2022-05-01,"TV",4,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",9
"855","South Korea","KR",2022-05-01,"TV",5,"Tomorrow","Tomorrow: Season 1",4
"856","South Korea","KR",2022-05-01,"TV",6,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",11
"857","South Korea","KR",2022-05-01,"TV",7,"I am Solo","I am Solo: Part 5 - Part 8",14
"858","South Korea","KR",2022-05-01,"TV",8,"Business Proposal","Business Proposal: Season 1",9
"859","South Korea","KR",2022-05-01,"TV",9,"Love Again","Love Again: Season 2",2
"860","South Korea","KR",2022-05-01,"TV",10,"The Iron Squad","The Iron Squad: Season 2",7
"861","South Korea","KR",2022-04-24,"Films",1,"Yaksha: Ruthless Operations","N/A",3
"862","South Korea","KR",2022-04-24,"Films",2,"No Mercy","N/A",1
"863","South Korea","KR",2022-04-24,"Films",3,"F9: The Fast Saga","N/A",3
"864","South Korea","KR",2022-04-24,"Films",4,"Furioza","N/A",1
"865","South Korea","KR",2022-04-24,"Films",5,"Old","N/A",3
"866","South Korea","KR",2022-04-24,"Films",6,"Lucid Dream","N/A",2
"867","South Korea","KR",2022-04-24,"Films",7,"Nobody","N/A",3
"868","South Korea","KR",2022-04-24,"Films",8,"Night in Paradise","N/A",13
"869","South Korea","KR",2022-04-24,"Films",9,"How It Ends","N/A",3
"870","South Korea","KR",2022-04-24,"Films",10,"Man of Men","N/A",1
"871","South Korea","KR",2022-04-24,"TV",1,"Our Blues","Our Blues: Season 1",2
"872","South Korea","KR",2022-04-24,"TV",2,"My Liberation Notes","My Liberation Notes: Season 1",2
"873","South Korea","KR",2022-04-24,"TV",3,"Green Mothers' Club","Green Mothers' Club: Season 1",2
"874","South Korea","KR",2022-04-24,"TV",4,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",10
"875","South Korea","KR",2022-04-24,"TV",5,"Tomorrow","Tomorrow: Season 1",3
"876","South Korea","KR",2022-04-24,"TV",6,"Business Proposal","Business Proposal: Season 1",8
"877","South Korea","KR",2022-04-24,"TV",7,"I am Solo","I am Solo: Part 5 - Part 8",13
"878","South Korea","KR",2022-04-24,"TV",8,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",8
"879","South Korea","KR",2022-04-24,"TV",9,"Love Again","Love Again: Season 2",1
"880","South Korea","KR",2022-04-24,"TV",10,"The Iron Squad","The Iron Squad: Season 2",6
"881","South Korea","KR",2022-04-17,"Films",1,"Yaksha: Ruthless Operations","N/A",2
"882","South Korea","KR",2022-04-17,"Films",2,"F9: The Fast Saga","N/A",2
"883","South Korea","KR",2022-04-17,"Films",3,"Old","N/A",2
"884","South Korea","KR",2022-04-17,"Films",4,"Nobody","N/A",2
"885","South Korea","KR",2022-04-17,"Films",5,"The Forever Purge","N/A",1
"886","South Korea","KR",2022-04-17,"Films",6,"Lucid Dream","N/A",1
"887","South Korea","KR",2022-04-17,"Films",7,"The Boss Baby: Family Business","N/A",1
"888","South Korea","KR",2022-04-17,"Films",8,"How It Ends","N/A",2
"889","South Korea","KR",2022-04-17,"Films",9,"The In Between","N/A",1
"890","South Korea","KR",2022-04-17,"Films",10,"The Pirates: The Last Royal Treasure","N/A",7
"891","South Korea","KR",2022-04-17,"TV",1,"Our Blues","Our Blues: Season 1",1
"892","South Korea","KR",2022-04-17,"TV",2,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",9
"893","South Korea","KR",2022-04-17,"TV",3,"Business Proposal","Business Proposal: Season 1",7
"894","South Korea","KR",2022-04-17,"TV",4,"Black Dog","N/A",2
"895","South Korea","KR",2022-04-17,"TV",5,"Tomorrow","Tomorrow: Season 1",2
"896","South Korea","KR",2022-04-17,"TV",6,"Green Mothers' Club","Green Mothers' Club: Season 1",1
"897","South Korea","KR",2022-04-17,"TV",7,"I am Solo","I am Solo: Part 5 - Part 8",12
"898","South Korea","KR",2022-04-17,"TV",8,"My Liberation Notes","My Liberation Notes: Season 1",1
"899","South Korea","KR",2022-04-17,"TV",9,"Teenage Parents","Teenage Parents: Season 1",1
"900","South Korea","KR",2022-04-17,"TV",10,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",7
"901","South Korea","KR",2022-04-10,"Films",1,"Yaksha: Ruthless Operations","N/A",1
"902","South Korea","KR",2022-04-10,"Films",2,"Nobody","N/A",1
"903","South Korea","KR",2022-04-10,"Films",3,"Celeb Five: Behind the Curtain","N/A",2
"904","South Korea","KR",2022-04-10,"Films",4,"F9: The Fast Saga","N/A",1
"905","South Korea","KR",2022-04-10,"Films",5,"Doing Hard Time","N/A",2
"906","South Korea","KR",2022-04-10,"Films",6,"Old","N/A",1
"907","South Korea","KR",2022-04-10,"Films",7,"The Pirates: The Last Royal Treasure","N/A",6
"908","South Korea","KR",2022-04-10,"Films",8,"How It Ends","N/A",1
"909","South Korea","KR",2022-04-10,"Films",9,"Company of Heroes","N/A",1
"910","South Korea","KR",2022-04-10,"Films",10,"Gothika","N/A",1
"911","South Korea","KR",2022-04-10,"TV",1,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",8
"912","South Korea","KR",2022-04-10,"TV",2,"Business Proposal","Business Proposal: Season 1",6
"913","South Korea","KR",2022-04-10,"TV",3,"Forecasting Love and Weather","Forecasting Love and Weather: Season 1",8
"914","South Korea","KR",2022-04-10,"TV",4,"Tomorrow","Tomorrow: Season 1",1
"915","South Korea","KR",2022-04-10,"TV",5,"Black Dog","N/A",1
"916","South Korea","KR",2022-04-10,"TV",6,"Thirty-Nine","Thirty-Nine: Season 1",8
"917","South Korea","KR",2022-04-10,"TV",7,"Bridgerton","Bridgerton: Season 2",3
"918","South Korea","KR",2022-04-10,"TV",8,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",6
"919","South Korea","KR",2022-04-10,"TV",9,"I am Solo","I am Solo: Part 5 - Part 8",11
"920","South Korea","KR",2022-04-10,"TV",10,"Juvenile Justice","Juvenile Justice: Season 1",7
"921","South Korea","KR",2022-04-03,"Films",1,"Black Crab","N/A",3
"922","South Korea","KR",2022-04-03,"Films",2,"The Pirates: The Last Royal Treasure","N/A",5
"923","South Korea","KR",2022-04-03,"Films",3,"Celeb Five: Behind the Curtain","N/A",1
"924","South Korea","KR",2022-04-03,"Films",4,"The Adam Project","N/A",4
"925","South Korea","KR",2022-04-03,"Films",5,"Doing Hard Time","N/A",1
"926","South Korea","KR",2022-04-03,"Films",6,"Coin Locker Girl","N/A",2
"927","South Korea","KR",2022-04-03,"Films",7,"6 Underground","N/A",1
"928","South Korea","KR",2022-04-03,"Films",8,"Night in Paradise","N/A",12
"929","South Korea","KR",2022-04-03,"Films",9,"Don't Breathe 2","N/A",3
"930","South Korea","KR",2022-04-03,"Films",10,"The Power of the Dog","N/A",3
"931","South Korea","KR",2022-04-03,"TV",1,"Twenty Five Twenty One","Twenty Five Twenty One: Season 1",7
"932","South Korea","KR",2022-04-03,"TV",2,"Business Proposal","Business Proposal: Season 1",5
"933","South Korea","KR",2022-04-03,"TV",3,"Thirty-Nine","Thirty-Nine: Season 1",7
"934","South Korea","KR",2022-04-03,"TV",4,"Forecasting Love and Weather","Forecasting Love and Weather: Season 1",7
"935","South Korea","KR",2022-04-03,"TV",5,"Bridgerton","Bridgerton: Season 2",2
"936","South Korea","KR",2022-04-03,"TV",6,"Juvenile Justice","Juvenile Justice: Season 1",6
"937","South Korea","KR",2022-04-03,"TV",7,"Love (ft. Marriage and Divorce)","Love (ft. Marriage and Divorce): Season 3",5
"938","South Korea","KR",2022-04-03,"TV",8,"The Iron Squad","The Iron Squad: Season 2",5
"939","South Korea","KR",2022-04-03,"TV",9,"I am Solo","I am Solo: Part 5 - Part 8",10
"940","South Korea","KR",2022-04-03,"TV",10,"Mr. Sunshine","Mr. Sunshine: Season 1",9
"941","South Korea","KR",2022-03-27,"Films",1,"Black Crab","N/A",2
"942","South Korea","KR",2022-03-27,"Films",2,"The Pirates: The Last Royal Treasure","N/A",4
"943","South Korea","KR",2022-03-27,"Films",3,"The Adam Project","N/A",3
"944","South Korea","KR",2022-03-27,"Films",4,"Don't Breathe 2","N/A",2
